Session_ID,Station_ID,Vehicle_ID,Start_Time,End_Time,Energy_Consumed_kWh,Payment_Amount,Charging_Mode,Session_Status
900285,21046,58598,9/9/2023 7:39,9/9/2023 10:34,56.99,619.62,Trickle,Scheduled
900286,22114,62089,8/2/2024 18:10,8/2/2024 18:48,56.54,714.93,Normal,Completed
900287,27356,52197,9/19/2024 13:35,9/19/2024 14:13,19.09,337.75,Fast,Scheduled
900288,15860,62636,2/16/2024 17:04,2/16/2024 19:15,22.32,424.36,Fast,Interrupted
900289,26540,54241,8/26/2023 16:39,8/26/2023 17:24,36.45,410.45,Trickle,Completed
900290,26194,63024,2/5/2023 15:54,2/5/2023 17:58,28.88,488.45,Trickle,Completed
900291,14135,51589,7/4/2023 18:49,7/4/2023 21:14,23.43,430.75,Normal,Completed
900292,11854,69014,11/17/2023 12:12,11/17/2023 14:47,33.5,371.56,Normal,Scheduled
900293,26476,52401,6/2/2024 23:01,6/3/2024 0:14,38.78,862.35,Normal,Scheduled
900294,14764,63744,2/1/2023 20:11,2/1/2023 22:24,51.33,773.38,Normal,Interrupted
900295,11029,51536,6/14/2023 7:02,6/14/2023 8:29,56.55,994.14,Trickle,Scheduled
900296,12843,52210,3/12/2024 5:48,3/12/2024 7:55,40.14,508.02,Trickle,Scheduled
900297,16336,68647,3/9/2024 6:55,3/9/2024 8:41,18.38,261.65,Normal,Interrupted
900298,18804,60893,11/8/2024 12:51,11/8/2024 14:27,45.92,510.66,Fast,Interrupted
900299,14376,66327,5/8/2023 15:00,5/8/2023 16:47,33.41,493.44,Fast,Scheduled
900300,21215,66539,12/21/2024 18:07,12/21/2024 19:34,40.45,569.72,Normal,Completed
900301,24994,62962,11/8/2024 18:45,11/8/2024 21:17,40.78,577.02,Trickle,Completed
900302,18955,54627,8/6/2024 10:42,8/6/2024 12:24,7.52,130.77,Fast,Scheduled
900303,13152,61643,10/20/2023 6:02,10/20/2023 7:20,7.86,96.4,Fast,Interrupted
900304,13391,54008,8/13/2023 0:33,8/13/2023 2:47,24.92,276.11,Fast,Scheduled
900305,26191,67109,3/15/2023 4:54,3/15/2023 5:32,30.54,443.44,Normal,Scheduled
900306,29598,55853,9/2/2023 5:35,9/2/2023 6:41,35.81,717.42,Fast,Scheduled
900307,29622,62358,6/29/2023 12:43,6/29/2023 13:49,57.81,1225.96,Normal,Interrupted
900308,12615,64766,1/5/2024 3:49,1/5/2024 5:36,43.97,578.65,Normal,Completed
900309,10436,67827,6/15/2024 11:01,6/15/2024 11:40,8.11,151.32,Trickle,Scheduled
900310,18160,68577,8/11/2024 6:17,8/11/2024 8:02,58.29,717.81,Trickle,Scheduled
900311,25416,58748,8/30/2024 15:20,8/30/2024 16:16,13.69,314.27,Fast,Scheduled
900312,27844,63396,10/7/2024 2:25,10/7/2024 3:11,5.25,85.74,Fast,Scheduled
900313,17029,63373,10/8/2023 12:12,10/8/2023 12:55,58.87,1140.33,Fast,Completed
900314,13321,65724,2/12/2025 3:28,2/12/2025 4:15,43.86,446.38,Normal,Scheduled
900315,21006,69321,8/6/2024 21:18,8/7/2024 0:02,8.96,183.53,Normal,Interrupted
900316,19269,62308,3/30/2023 14:39,3/30/2023 17:05,8.67,209.49,Fast,Completed
900317,13721,54026,3/21/2023 19:21,3/21/2023 21:27,13.43,220.84,Fast,Interrupted
900318,17826,53938,11/14/2023 7:26,11/14/2023 8:44,24.5,305.22,Fast,Scheduled
900319,25758,67990,4/21/2023 23:38,4/22/2023 1:36,58.39,1019.04,Trickle,Scheduled
900320,10407,50845,2/26/2023 11:07,2/26/2023 11:37,35.43,476.07,Normal,Interrupted
900321,27107,62252,5/2/2023 0:16,5/2/2023 1:09,41.83,889.05,Normal,Scheduled
900322,22506,58721,4/23/2023 3:29,4/23/2023 5:44,33.18,411.9,Trickle,Completed
900323,23184,50137,3/30/2025 1:20,3/30/2025 4:19,22.02,461.66,Fast,Scheduled
900324,11408,53777,2/10/2023 11:29,2/10/2023 12:07,19.12,294.68,Normal,Interrupted
900325,14944,68090,8/23/2024 15:07,8/23/2024 15:52,34.78,563.76,Fast,Interrupted
900326,13317,54342,6/21/2023 23:52,6/22/2023 1:13,58.17,1312.67,Trickle,Scheduled
900327,27496,56162,7/2/2024 3:12,7/2/2024 5:42,57.69,862.11,Normal,Scheduled
900328,13022,67295,11/1/2023 23:55,11/2/2023 1:31,6.74,150.36,Trickle,Interrupted
900329,19050,60471,4/5/2024 4:53,4/5/2024 5:30,12.8,187.41,Fast,Scheduled
900330,26515,68913,1/7/2024 13:03,1/7/2024 14:38,59.72,835.51,Fast,Scheduled
900331,25273,50567,2/3/2023 3:38,2/3/2023 4:40,16.13,263.03,Normal,Interrupted
900332,16177,57187,7/23/2024 15:52,7/23/2024 16:50,43.12,1040.87,Normal,Completed
900333,23074,60970,1/30/2023 22:26,1/31/2023 1:19,28.36,416.86,Trickle,Scheduled
900334,27550,52272,3/14/2025 23:13,3/15/2025 0:03,37.31,476.75,Trickle,Scheduled
900335,13761,66162,2/20/2024 4:03,2/20/2024 6:06,54.99,754.47,Trickle,Interrupted
900336,24454,62435,9/13/2024 21:48,9/14/2024 0:43,53.66,728.23,Trickle,Interrupted
900337,10397,69455,6/17/2024 11:50,6/17/2024 12:52,20.77,445.16,Fast,Completed
900338,24759,61265,4/12/2024 20:58,4/12/2024 22:07,37.7,581.78,Fast,Scheduled
900339,25250,56845,3/15/2023 9:32,3/15/2023 10:02,42.17,821.09,Trickle,Completed
900340,21031,67542,4/16/2024 5:54,4/16/2024 7:27,33.41,583.55,Normal,Scheduled
900341,22237,53229,10/18/2024 17:26,10/18/2024 19:41,46.45,738,Trickle,Scheduled
900342,20737,52181,10/3/2024 22:28,10/3/2024 23:58,33.18,771.99,Normal,Completed
900343,26573,52463,10/25/2023 18:47,10/25/2023 21:27,5.84,69.89,Trickle,Completed
900344,27204,68899,7/17/2023 5:41,7/17/2023 6:16,41.14,871.84,Normal,Completed
900345,13064,54698,9/24/2023 13:13,9/24/2023 16:06,16.69,304.76,Fast,Completed
900346,15048,61380,7/19/2023 1:53,7/19/2023 2:34,15.24,340.79,Normal,Scheduled
900347,20365,66243,9/9/2024 16:03,9/9/2024 18:56,13.04,276.75,Fast,Completed
900348,29848,58930,4/5/2025 20:28,4/5/2025 22:38,46.56,651.88,Fast,Scheduled
900349,26101,56660,2/9/2025 12:53,2/9/2025 13:34,43.39,733.91,Normal,Interrupted
900350,28636,58623,1/13/2025 20:48,1/13/2025 21:23,30.82,362.91,Normal,Scheduled
900351,25753,67916,7/15/2024 23:50,7/16/2024 2:04,45.17,1012.85,Fast,Interrupted
900352,20086,68136,5/14/2023 0:28,5/14/2023 1:42,46.04,1055.23,Normal,Scheduled
900353,21470,58717,7/7/2023 15:09,7/7/2023 17:29,25.46,343.03,Trickle,Scheduled
900354,12826,52697,8/21/2023 13:17,8/21/2023 14:16,36.83,686.74,Normal,Interrupted
900355,24305,52054,10/16/2023 21:23,10/16/2023 22:41,20.79,365.91,Fast,Scheduled
900356,24391,50930,11/5/2023 19:37,11/5/2023 20:21,18.52,387.12,Trickle,Completed
900357,22383,51917,12/29/2024 16:13,12/29/2024 17:56,38.03,521.81,Normal,Completed
900358,19035,52923,7/9/2024 0:28,7/9/2024 1:15,43.38,966.2,Normal,Completed
900359,11677,67663,10/6/2024 8:13,10/6/2024 9:26,51.68,867.46,Trickle,Interrupted
900360,14505,55999,5/20/2024 12:53,5/20/2024 14:40,9.38,125.99,Fast,Interrupted
900361,19556,50060,12/4/2024 4:51,12/4/2024 6:13,12.3,266.3,Normal,Interrupted
900362,29161,58197,3/26/2024 20:35,3/26/2024 22:29,31.17,551.54,Fast,Interrupted
900363,27463,52962,1/10/2023 1:46,1/10/2023 4:37,23.16,276.94,Normal,Scheduled
900364,13529,50344,9/17/2023 18:15,9/17/2023 20:15,6.4,78.98,Normal,Scheduled
900365,26902,56601,1/31/2025 15:23,1/31/2025 17:53,7.17,178.07,Normal,Scheduled
900366,28980,50885,7/5/2023 22:56,7/6/2023 0:04,17.39,361.15,Normal,Completed
900367,16770,56885,6/14/2024 19:40,6/14/2024 21:29,17.65,232.12,Normal,Completed
900368,13098,55523,4/30/2023 16:04,4/30/2023 18:42,21.71,273.06,Fast,Scheduled
900369,20444,67874,4/26/2024 13:02,4/26/2024 15:25,8.28,161.47,Normal,Scheduled
900370,17154,65460,1/17/2025 8:36,1/17/2025 9:36,21.78,233.88,Trickle,Scheduled
900371,17224,69487,11/4/2024 5:58,11/4/2024 8:11,57.46,781.5,Trickle,Interrupted
900372,28876,69160,11/12/2024 23:11,11/13/2024 1:22,8.41,126.96,Normal,Scheduled
900373,24480,58741,4/17/2024 0:47,4/17/2024 1:35,18.39,226.72,Normal,Scheduled
900374,23924,62472,7/2/2024 2:14,7/2/2024 5:02,20.28,407.66,Trickle,Scheduled
900375,12007,50354,6/11/2024 16:41,6/11/2024 19:12,46.02,1044.73,Trickle,Completed
900376,19984,57536,3/23/2024 9:15,3/23/2024 10:33,55.37,815.18,Fast,Interrupted
900377,29346,62002,2/17/2024 22:48,2/18/2024 0:41,34.92,648.84,Fast,Interrupted
900378,20515,69281,11/1/2024 0:26,11/1/2024 3:18,43.77,905.44,Fast,Interrupted
900379,24519,67943,3/7/2023 16:14,3/7/2023 19:14,12.39,213.57,Trickle,Interrupted
900380,12241,63258,2/11/2025 2:44,2/11/2025 3:45,55.75,1376.45,Fast,Scheduled
900381,11397,63895,12/30/2024 0:30,12/30/2024 3:05,5.86,137.64,Normal,Completed
900382,28823,64620,12/5/2024 16:17,12/5/2024 18:47,36.12,621.75,Trickle,Scheduled
900383,23735,66852,11/11/2023 22:42,11/11/2023 23:32,12.32,152.29,Fast,Scheduled
900384,18653,57035,12/6/2024 8:07,12/6/2024 11:02,59.9,1227.43,Trickle,Interrupted
900385,22643,58976,8/14/2024 14:25,8/14/2024 16:52,54.12,685.4,Fast,Completed
900386,21395,61288,9/6/2023 23:43,9/7/2023 0:25,32.96,381.41,Trickle,Interrupted
900387,15747,50534,2/15/2023 12:52,2/15/2023 14:21,18.74,242.98,Trickle,Interrupted
900388,12169,50554,7/5/2023 11:52,7/5/2023 13:02,41.31,720.75,Normal,Scheduled
900389,18316,66694,11/15/2024 13:08,11/15/2024 15:13,32.31,747.63,Normal,Scheduled
900390,15658,57516,2/13/2024 1:46,2/13/2024 4:20,19.58,245.9,Normal,Scheduled
900391,26524,64507,5/4/2023 15:43,5/4/2023 17:01,7.96,89.53,Fast,Completed
900392,19848,58455,11/16/2024 10:30,11/16/2024 12:21,44.65,1094.05,Fast,Interrupted
900393,15889,61141,12/14/2024 17:34,12/14/2024 19:04,44.67,676.18,Normal,Scheduled
900394,22386,68145,1/2/2025 15:22,1/2/2025 16:15,9.63,232.37,Normal,Scheduled
900395,13961,56287,2/14/2023 0:28,2/14/2023 1:18,53.3,542.05,Normal,Scheduled
900396,29462,69410,10/23/2024 15:18,10/23/2024 17:47,18.4,222.08,Normal,Completed
900397,14063,68305,10/15/2023 17:07,10/15/2023 19:33,18.51,289.11,Fast,Completed
900398,10787,58408,11/24/2024 7:45,11/24/2024 10:39,7.1,73.75,Fast,Completed
900399,14510,69696,5/4/2024 21:21,5/4/2024 22:23,7.84,151.79,Fast,Completed
900400,18527,64213,3/5/2024 22:17,3/5/2024 23:21,52.66,1127.92,Fast,Scheduled
900401,21867,55880,6/19/2023 16:04,6/19/2023 17:20,32.02,775.83,Trickle,Scheduled
900402,17696,57300,11/1/2023 15:00,11/1/2023 15:34,6.21,75.65,Trickle,Scheduled
900403,22970,57618,1/23/2023 17:25,1/23/2023 18:46,31.37,595.62,Fast,Scheduled
900404,16193,55136,5/22/2023 19:40,5/22/2023 20:24,28.31,566.69,Normal,Interrupted
900405,15196,55167,1/25/2023 12:18,1/25/2023 15:09,31.3,532.28,Trickle,Scheduled
900406,25056,67722,1/5/2024 17:02,1/5/2024 18:41,28.15,423.53,Normal,Completed
900407,11054,60720,11/18/2024 16:58,11/18/2024 18:41,53.3,1106.43,Trickle,Interrupted
900408,25078,54963,9/4/2024 16:13,9/4/2024 17:03,5.56,112.48,Trickle,Completed
900409,29754,56412,8/10/2023 10:49,8/10/2023 11:47,45.02,892.75,Normal,Completed
900410,25339,55339,4/9/2024 11:38,4/9/2024 12:40,55.39,816.71,Fast,Completed
900411,14575,57402,1/12/2024 1:31,1/12/2024 2:33,51.79,1262.2,Fast,Interrupted
900412,10420,53055,1/23/2024 14:34,1/23/2024 16:40,9.19,202.7,Trickle,Scheduled
900413,25659,52524,8/26/2023 1:09,8/26/2023 3:34,6.54,127.9,Trickle,Scheduled
900414,20755,57166,2/24/2023 19:37,2/24/2023 21:38,42.68,584.78,Fast,Scheduled
900415,27900,69593,4/12/2024 19:02,4/12/2024 20:54,45.92,1080.29,Fast,Interrupted
900416,10447,58520,7/17/2023 9:23,7/17/2023 11:38,49.01,1115.5,Trickle,Interrupted
900417,23308,54917,3/20/2025 20:31,3/20/2025 22:04,32.52,338.93,Fast,Scheduled
900418,25174,54010,8/15/2024 11:36,8/15/2024 14:24,43.01,673.88,Trickle,Interrupted
900419,22928,67369,5/5/2023 15:42,5/5/2023 18:37,45.11,728.76,Normal,Completed
900420,28653,50356,1/7/2024 11:48,1/7/2024 14:32,43.21,706.14,Trickle,Scheduled
900421,19715,50989,3/21/2024 12:46,3/21/2024 14:02,44.04,464.11,Trickle,Interrupted
900422,22199,55565,5/5/2024 18:24,5/5/2024 18:54,53.47,1254.4,Normal,Interrupted
900423,10022,55874,9/22/2024 8:00,9/22/2024 9:37,52.98,1206.19,Trickle,Interrupted
900424,11385,57380,7/20/2023 12:09,7/20/2023 14:50,28.28,429.42,Normal,Completed
900425,27774,53481,2/12/2025 2:51,2/12/2025 4:22,14.39,202.22,Normal,Completed
900426,14650,51885,4/3/2023 18:59,4/3/2023 21:38,21.66,469.41,Fast,Completed
900427,17873,54611,3/28/2023 17:36,3/28/2023 18:11,55.93,1388.85,Normal,Interrupted
900428,15674,50521,7/30/2023 20:39,7/30/2023 21:33,14.36,273.97,Normal,Interrupted
900429,10803,67767,12/30/2024 5:13,12/30/2024 7:43,22.47,363.05,Normal,Interrupted
900430,21658,60752,7/23/2024 5:06,7/23/2024 6:29,39.81,833.48,Fast,Scheduled
900431,22042,55795,2/3/2023 15:13,2/3/2023 15:45,22.37,522.18,Trickle,Scheduled
900432,24909,69021,7/30/2024 14:22,7/30/2024 15:05,56.9,1387.1,Normal,Completed
900433,29313,58640,4/15/2023 18:27,4/15/2023 19:02,58.85,1078.52,Trickle,Scheduled
900434,29997,59693,10/22/2023 14:10,10/22/2023 15:01,29.31,478.13,Trickle,Scheduled
900435,17104,63149,2/12/2025 18:09,2/12/2025 18:53,45.16,1058.23,Fast,Scheduled
900436,20691,55152,3/20/2025 18:06,3/20/2025 18:39,12.77,182.37,Trickle,Interrupted
900437,22511,52432,2/17/2025 20:48,2/17/2025 21:25,13.65,303.22,Trickle,Interrupted
900438,19939,53975,11/17/2024 9:39,11/17/2024 10:22,57.24,590.35,Fast,Scheduled
900439,14565,68982,7/12/2023 17:57,7/12/2023 20:44,26.22,343.93,Normal,Scheduled
900440,29076,51167,5/2/2023 10:50,5/2/2023 12:32,46.34,753.13,Trickle,Interrupted
900441,15633,65723,3/31/2023 8:17,3/31/2023 9:20,42.17,760.07,Trickle,Scheduled
900442,28446,56539,6/19/2023 8:23,6/19/2023 10:14,29.04,643.09,Fast,Interrupted
900443,23583,53277,9/23/2023 22:46,9/24/2023 0:03,8.92,162.44,Normal,Scheduled
900444,14531,69851,4/16/2024 13:49,4/16/2024 15:58,42.91,565.95,Fast,Scheduled
900445,24191,62197,7/1/2024 7:25,7/1/2024 8:28,42.63,544.51,Trickle,Scheduled
900446,21981,53589,2/1/2023 5:33,2/1/2023 6:16,6.51,122.56,Trickle,Interrupted
900447,28343,67480,5/12/2024 10:55,5/12/2024 13:32,13.79,229.12,Fast,Completed
900448,19064,60962,1/9/2025 23:25,1/10/2025 2:01,26.28,432.94,Fast,Completed
900449,28772,59594,5/20/2023 8:00,5/20/2023 10:01,35.02,417.62,Fast,Interrupted
900450,19812,58623,10/29/2024 15:19,10/29/2024 17:10,35.79,611.55,Trickle,Scheduled
900451,20022,67745,1/15/2024 11:37,1/15/2024 13:13,38.81,837.17,Trickle,Interrupted
900452,26911,52787,9/3/2023 19:39,9/3/2023 20:52,11.2,182.95,Normal,Completed
900453,23501,59896,3/24/2024 11:18,3/24/2024 13:13,42.8,478.75,Fast,Interrupted
900454,16581,51805,11/17/2024 11:08,11/17/2024 12:08,29.71,509.96,Trickle,Completed
900455,17555,56642,12/1/2023 3:36,12/1/2023 5:06,9.47,122.95,Fast,Interrupted
900456,15424,69033,12/18/2023 6:58,12/18/2023 9:21,36.78,468.48,Trickle,Scheduled
900457,20159,58869,2/11/2025 23:06,2/12/2025 0:46,29.34,705.27,Normal,Interrupted
900458,21273,67002,3/8/2023 6:09,3/8/2023 7:07,31.88,554.81,Normal,Interrupted
900459,14387,54306,12/28/2024 11:51,12/28/2024 13:14,52.27,968.35,Trickle,Scheduled
900460,27956,52947,6/28/2023 18:35,6/28/2023 19:07,26.53,478.76,Normal,Completed
900461,18995,54961,4/3/2025 9:16,4/3/2025 11:05,5.69,108,Fast,Interrupted
900462,23415,61903,6/13/2024 1:01,6/13/2024 1:46,22.64,295.96,Trickle,Completed
900463,20381,65456,5/12/2024 3:11,5/12/2024 6:03,27.16,401.99,Trickle,Scheduled
900464,28347,51472,7/30/2023 10:20,7/30/2023 11:38,10.21,149.44,Fast,Completed
900465,13239,61258,9/28/2024 18:12,9/28/2024 21:10,46.4,841.06,Trickle,Scheduled
900466,16032,51727,5/20/2023 1:42,5/20/2023 4:08,12.37,282.61,Normal,Interrupted
900467,11921,51059,10/16/2024 16:26,10/16/2024 18:14,56.92,1311.76,Trickle,Interrupted
900468,28677,66250,9/7/2024 21:37,9/7/2024 22:45,34.61,436.82,Normal,Scheduled
900469,28108,58734,2/18/2025 18:00,2/18/2025 18:54,38.88,803.74,Normal,Scheduled
900470,23325,58873,3/11/2024 21:55,3/11/2024 23:53,31.55,712.33,Trickle,Completed
900471,25762,64791,5/14/2023 17:51,5/14/2023 19:31,17.95,274.37,Fast,Scheduled
900472,18581,52033,11/22/2024 10:34,11/22/2024 13:07,6,62.67,Fast,Scheduled
900473,15178,56811,3/4/2024 1:02,3/4/2024 1:36,13.65,165.99,Trickle,Completed
900474,21719,59149,4/27/2023 19:20,4/27/2023 21:18,27.35,570.71,Fast,Interrupted
900475,15606,57115,10/31/2024 5:25,10/31/2024 6:26,22.73,411.66,Normal,Scheduled
900476,11472,69275,5/3/2024 7:44,5/3/2024 9:25,53.82,818.9,Fast,Completed
900477,13029,62409,10/30/2024 9:17,10/30/2024 11:19,49.62,594.29,Normal,Interrupted
900478,29355,56078,4/12/2024 17:08,4/12/2024 19:52,46.23,980.53,Trickle,Interrupted
900479,22212,57167,12/28/2023 17:47,12/28/2023 19:17,45.33,616.14,Trickle,Scheduled
900480,10559,66337,5/15/2024 18:36,5/15/2024 19:46,21.05,504.6,Fast,Scheduled
900481,23181,58267,3/6/2023 15:28,3/6/2023 18:11,11.69,173.89,Fast,Interrupted
900482,26956,58229,1/18/2025 2:19,1/18/2025 3:18,5.39,73.52,Normal,Interrupted
900483,22617,55268,1/12/2023 0:41,1/12/2023 1:35,12.94,139.05,Normal,Scheduled
900484,18013,68128,1/13/2025 6:58,1/13/2025 9:10,23.75,558.99,Fast,Completed
900485,19426,59231,3/16/2024 23:16,3/17/2024 2:07,21.69,470.7,Trickle,Scheduled
900486,18897,68365,7/22/2024 22:24,7/23/2024 0:25,18.27,333.88,Fast,Completed
900487,18330,58317,9/14/2023 19:15,9/14/2023 20:57,32.17,440.3,Normal,Scheduled
900488,24283,62394,8/6/2023 14:44,8/6/2023 15:34,59.63,1385.18,Fast,Interrupted
900489,28198,56381,12/13/2023 8:34,12/13/2023 10:40,22.3,537.26,Trickle,Interrupted
900490,25579,52078,11/10/2024 11:01,11/10/2024 11:45,49.08,626.18,Normal,Scheduled
900491,19463,61060,7/12/2024 19:53,7/12/2024 21:22,16.2,371.69,Normal,Scheduled
900492,26155,55512,10/18/2023 9:30,10/18/2023 11:46,56.06,1262.63,Fast,Scheduled
900493,23622,66081,10/31/2023 13:20,10/31/2023 15:26,5.85,96.37,Trickle,Interrupted
900494,19286,52950,12/11/2024 2:03,12/11/2024 3:45,9.09,176.22,Normal,Completed
900495,27722,59519,11/30/2024 16:58,11/30/2024 18:08,36.54,621.89,Normal,Completed
900496,19390,54489,9/20/2023 20:10,9/20/2023 22:52,42.19,433.33,Fast,Scheduled
900497,20077,58363,7/18/2023 9:55,7/18/2023 12:29,9.02,130.42,Trickle,Completed
900498,25314,62411,11/15/2024 5:41,11/15/2024 6:59,55.11,730.99,Trickle,Interrupted
900499,24500,56128,12/1/2023 11:58,12/1/2023 14:03,51.66,916.67,Fast,Scheduled
900500,27354,63355,1/7/2025 16:27,1/7/2025 19:27,22.69,361.21,Fast,Scheduled
900501,20542,53626,1/20/2023 4:58,1/20/2023 5:35,9.05,118.77,Fast,Scheduled
900502,12047,69042,5/15/2023 2:31,5/15/2023 4:09,25.51,472.17,Trickle,Scheduled
900503,21883,65732,5/7/2023 5:57,5/7/2023 8:47,27.75,667.53,Normal,Interrupted
900504,25980,64123,6/26/2024 3:19,6/26/2024 4:28,36.47,534.63,Trickle,Completed
900505,23814,52090,6/16/2023 0:33,6/16/2023 2:55,6.53,148.33,Fast,Completed
900506,17897,56159,2/21/2025 15:31,2/21/2025 18:08,38.97,676,Trickle,Completed
900507,24511,67163,3/10/2025 14:33,3/10/2025 16:16,5.27,82.6,Trickle,Scheduled
900508,22557,52300,3/20/2025 12:38,3/20/2025 15:37,40.21,956.8,Normal,Scheduled
900509,23202,51446,10/26/2024 19:54,10/26/2024 20:51,11.65,156.2,Fast,Completed
900510,15393,69547,10/31/2023 9:21,10/31/2023 10:57,9.37,227.45,Normal,Interrupted
900511,24574,60016,3/6/2025 11:15,3/6/2025 12:52,54.42,1018.11,Fast,Scheduled
900512,14353,65816,5/5/2024 11:35,5/5/2024 14:29,52.95,1050,Normal,Completed
900513,14052,56305,7/8/2024 22:04,7/8/2024 23:21,41.51,1023.51,Normal,Scheduled
900514,24316,59049,9/5/2024 9:33,9/5/2024 12:00,6.92,81.32,Trickle,Completed
900515,15781,56240,3/26/2023 21:11,3/26/2023 22:24,45.24,939.18,Fast,Completed
900516,11897,58955,2/23/2023 19:07,2/23/2023 20:26,21.91,313.02,Fast,Interrupted
900517,24367,52353,5/31/2024 15:28,5/31/2024 16:47,48.76,952.57,Normal,Completed
900518,18914,52992,5/24/2023 18:49,5/24/2023 20:35,30.89,703.79,Trickle,Completed
900519,12734,51532,3/6/2023 13:13,3/6/2023 14:30,58.39,618.91,Trickle,Scheduled
900520,24089,67012,9/24/2023 7:28,9/24/2023 10:09,10.87,186.92,Fast,Scheduled
900521,23361,62434,10/1/2023 7:12,10/1/2023 9:22,31.6,504.16,Trickle,Scheduled
900522,15737,66133,1/16/2024 22:30,1/16/2024 23:27,49.57,689,Trickle,Scheduled
900523,25661,66024,6/29/2024 6:45,6/29/2024 8:29,22.25,286.34,Fast,Scheduled
900524,20909,57945,5/16/2024 14:58,5/16/2024 16:09,24.65,276.51,Trickle,Scheduled
900525,18428,50047,7/27/2023 2:27,7/27/2023 4:38,44.52,1088.95,Normal,Completed
900526,24365,58436,4/12/2024 12:58,4/12/2024 13:46,36.24,725.78,Fast,Interrupted
900527,11698,53065,2/14/2025 8:17,2/14/2025 10:29,32.31,373.36,Trickle,Completed
900528,11284,59182,8/28/2024 8:37,8/28/2024 9:34,58.99,1221.33,Normal,Interrupted
900529,14494,63378,1/6/2023 1:25,1/6/2023 2:42,13.27,295.98,Trickle,Interrupted
900530,15639,67635,12/28/2023 7:12,12/28/2023 8:39,8.21,134.13,Normal,Completed
900531,21243,68712,9/4/2024 11:20,9/4/2024 11:53,43.45,1074.14,Trickle,Interrupted
900532,13134,53180,4/16/2023 18:20,4/16/2023 19:41,52.01,742.92,Normal,Interrupted
900533,28088,55223,7/18/2024 3:59,7/18/2024 6:41,16.62,353.48,Normal,Interrupted
900534,13343,58176,1/29/2024 14:49,1/29/2024 15:36,6.2,85.71,Trickle,Interrupted
900535,12923,67577,10/5/2023 10:50,10/5/2023 12:14,27.39,331.2,Trickle,Interrupted
900536,20350,61028,12/7/2023 17:18,12/7/2023 19:12,5.76,95.04,Trickle,Interrupted
900537,14464,57174,9/29/2024 23:35,9/30/2024 1:01,34.74,601.87,Normal,Completed
900538,17206,51577,12/23/2024 6:23,12/23/2024 8:02,44.56,805.63,Fast,Scheduled
900539,10986,54049,1/11/2025 4:02,1/11/2025 4:34,53.28,1203.47,Fast,Interrupted
900540,27914,62814,7/28/2023 10:24,7/28/2023 11:07,32.53,657.39,Trickle,Completed
900541,19905,55361,9/20/2023 23:19,9/21/2023 0:02,9.2,210.21,Normal,Scheduled
900542,14251,58547,9/20/2023 11:30,9/20/2023 13:12,32.15,332.83,Normal,Interrupted
900543,10131,65541,4/2/2025 17:22,4/2/2025 20:15,14.77,285.65,Fast,Completed
900544,21142,68228,1/27/2023 18:54,1/27/2023 20:53,18.81,464.08,Trickle,Completed
900545,22684,69384,10/7/2024 13:27,10/7/2024 15:02,56.78,1386.9,Normal,Completed
900546,11370,60722,4/7/2025 14:16,4/7/2025 14:58,44.65,852.64,Normal,Completed
900547,28884,62626,7/7/2023 18:10,7/7/2023 20:07,25.1,347.1,Trickle,Interrupted
900548,15196,55236,8/8/2023 1:43,8/8/2023 2:17,51.99,623.75,Trickle,Scheduled
900549,21721,59345,10/8/2024 7:11,10/8/2024 8:00,19.26,300.55,Normal,Scheduled
900550,15003,50468,7/5/2024 21:24,7/5/2024 23:25,42.91,541.89,Trickle,Completed
900551,18855,65997,12/19/2024 10:56,12/19/2024 11:31,17.88,348.84,Fast,Interrupted
900552,20367,64031,8/13/2024 7:37,8/13/2024 9:19,18.6,189.68,Normal,Scheduled
900553,19089,69365,4/17/2024 9:40,4/17/2024 11:30,6.79,146.56,Trickle,Scheduled
900554,20508,61720,7/31/2024 1:05,7/31/2024 3:07,8.67,107.73,Fast,Completed
